year,region,country,participants_category,protesterviolence,state_violence
1998,Asia,China,,1.0,1
1998,Asia,China,,0.0,1
1998,Asia,China,,0.0,0
1998,Asia,China,,0.0,0
1998,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,0.0,0
1999,Asia,China,,1.0,0
1999,Asia,China,,0.0,0
2000,Asia,China,,0.0,1
2000,Asia,China,,1.0,0
2000,Asia,China,,0.0,1
2000,Asia,China,,0.0,0
2000,Asia,China,,0.0,1
2000,Asia,China,,0.0,0
2000,Asia,China,,0.0,0
2000,Asia,China,,0.0,0
2000,Asia,China,,1.0,0
2000,Asia,China,,1.0,1
2000,Asia,China,,0.0,0
2000,Asia,China,,1.0,0
2000,Asia,China,,0.0,1
2001,Asia,China,,1.0,1
2001,Asia,China,,0.0,0
2001,Asia,China,,1.0,0
2001,Asia,China,,0.0,0
2001,Asia,China,,1.0,1
2002,Asia,China,,0.0,0
2002,Asia,China,,0.0,0
2002,Asia,China,,0.0,0
2003,Asia,China,,0.0,0
2003,Asia,China,,1.0,0
2003,Asia,China,,0.0,0
2003,Asia,China,,0.0,0
2003,Asia,China,,0.0,0
2003,Asia,China,,0.0,0
2003,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,1.0,1
2004,Asia,China,,0.0,0
2004,Asia,China,,0.0,0
2004,Asia,China,,1.0,1
2004,Asia,China,,1.0,0
2005,Asia,China,,0.0,0
2005,Asia,China,,0.0,0
2005,Asia,China,,1.0,0
2005,Asia,China,,1.0,0
2005,Asia,China,,0.0,1
2005,Asia,China,,1.0,0
2005,Asia,China,,0.0,0
2005,Asia,China,,1.0,0
2005,Asia,China,,0.0,0
2005,Asia,China,,1.0,1
2006,Asia,China,,1.0,1
2006,Asia,China,,1.0,0
2006,Asia,China,,1.0,0
2006,Asia,China,,1.0,0
2006,Asia,China,,1.0,0
2006,Asia,China,,0.0,0
2006,Asia,China,,1.0,0
2006,Asia,China,,0.0,1
2006,Asia,China,,1.0,0
2006,Asia,China,,1.0,0
2007,Asia,China,,1.0,1
2007,Asia,China,,1.0,0
2007,Asia,China,,1.0,0
2007,Asia,China,,0.0,0
2007,Asia,China,,0.0,0
2007,Asia,China,,0.0,0
2007,Asia,China,,1.0,0
2007,Asia,China,,0.0,0
2008,Asia,China,,0.0,0
2008,Asia,China,,1.0,1
2008,Asia,China,,0.0,0
2008,Asia,China,,1.0,1
2008,Asia,China,,1.0,0
2008,Asia,China,,1.0,1
2008,Asia,China,,0.0,0
2008,Asia,China,,0.0,0
2008,Asia,China,,0.0,1
2008,Asia,China,,0.0,1
2008,Asia,China,,0.0,1
2008,Asia,China,,0.0,1
2008,Asia,China,,0.0,0
2008,Asia,China,,1.0,0
2008,Asia,China,,0.0,0
2008,Asia,China,,1.0,1
2008,Asia,China,,0.0,0
2008,Asia,China,,0.0,0
2008,Asia,China,,0.0,1
2008,Asia,China,,1.0,0
2008,Asia,China,,0.0,0
2009,Asia,China,,1.0,0
2009,Asia,China,,1.0,0
2009,Asia,China,,1.0,0
2009,Asia,China,,1.0,1
2009,Asia,China,,1.0,0
2009,Asia,China,,1.0,0
2009,Asia,China,,0.0,0
2010,Asia,China,,0.0,0
2010,Asia,China,,0.0,0
2010,Asia,China,,0.0,0
2011,Asia,China,,1.0,0
2011,Asia,China,,1.0,0
2011,Asia,China,,0.0,0
2011,Asia,China,,0.0,0
2011,Asia,China,,1.0,0
2011,Asia,China,,1.0,1
2011,Asia,China,,1.0,0
2011,Asia,China,,0.0,0
2011,Asia,China,,1.0,0
2011,Asia,China,,1.0,0
2011,Asia,China,,1.0,1
2011,Asia,China,,0.0,0
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,0
2012,Asia,China,,1.0,1
2012,Asia,China,,1.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,1
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,0.0,0
2012,Asia,China,,1.0,0
2012,Asia,China,,1.0,1
2012,Asia,China,,0.0,1
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,1.0,1
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,0
2013,Asia,China,,0.0,1
2014,Asia,China,1000-1999,0.0,0
2014,Asia,China,>10000,0.0,0
2014,Asia,China,50-99,1.0,1
2014,Asia,China,>10000,0.0,0
2014,Asia,China,50-99,0.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,100-999,1.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,2000-4999,0.0,0
2014,Asia,China,>10000,0.0,0
2014,Asia,China,2000-4999,0.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,>10000,0.0,1
2014,Asia,China,100-999,1.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,100-999,0.0,0
2014,Asia,China,100-999,1.0,1
2014,Asia,China,50-99,0.0,1
2014,Asia,China,2000-4999,0.0,0
2014,Asia,China,100-999,1.0,0
2014,Asia,China,50-99,1.0,0
2014,Asia,China,2000-4999,0.0,0
2014,Asia,China,>10000,0.0,0
2014,Asia,China,1000-1999,0.0,0
2014,Asia,China,2000-4999,1.0,0
2014,Asia,China,1000-1999,0.0,0
2014,Asia,China,>10000,1.0,1
2014,Asia,China,50-99,0.0,0
2014,Asia,China,50-99,1.0,1
2014,Asia,China,2000-4999,0.0,0
2014,Asia,China,50-99,0.0,0
2014,Asia,China,50-99,0.0,0
2014,Asia,China,50-99,0.0,0
2014,Asia,China,2000-4999,1.0,0
2014,Asia,China,50-99,0.0,0
2015,Asia,China,100-999,0.0,0
2015,Asia,China,>10000,0.0,0
2015,Asia,China,1000-1999,0.0,1
2015,Asia,China,2000-4999,0.0,0
2015,Asia,China,100-999,0.0,0
2015,Asia,China,100-999,0.0,0
2015,Asia,China,50-99,1.0,0
2015,Asia,China,2000-4999,0.0,0
2015,Asia,China,50-99,0.0,0
2015,Asia,China,>10000,0.0,0
2015,Asia,China,2000-4999,1.0,1
2015,Asia,China,50-99,1.0,0
2015,Asia,China,100-999,0.0,0
2016,Asia,China,2000-4999,0.0,0
2016,Asia,China,100-999,0.0,0
2016,Asia,China,5000-10000,0.0,0
2016,Asia,China,100-999,1.0,1
2016,Asia,China,100-999,0.0,0
2016,Asia,China,5000-10000,1.0,0
2016,Asia,China,2000-4999,0.0,0
2016,Asia,China,2000-4999,0.0,0
2016,Asia,China,50-99,0.0,0
2016,Asia,China,1000-1999,1.0,0
2016,Asia,China,100-999,0.0,0
2016,Asia,China,100-999,1.0,0
2016,Asia,China,2000-4999,0.0,1
2016,Asia,China,50-99,1.0,0
2016,Asia,China,100-999,0.0,1
2016,Asia,China,2000-4999,1.0,0
2016,Asia,China,2000-4999,1.0,1
2016,Asia,China,100-999,0.0,0
2016,Asia,China,50-99,0.0,0
2016,Asia,China,2000-4999,1.0,0
2016,Asia,China,>10000,0.0,0
2016,Asia,China,>10000,1.0,1
2016,Asia,China,2000-4999,1.0,0
2016,Asia,China,>10000,0.0,0
2016,Asia,China,1000-1999,0.0,0
2017,Asia,China,50-99,0.0,0
2017,Asia,China,5000-10000,1.0,0
2017,Asia,China,1000-1999,0.0,0
2017,Asia,China,100-999,0.0,0
2017,Asia,China,50-99,0.0,0
2017,Asia,China,>10000,0.0,0
2017,Asia,China,50-99,0.0,0
2017,Asia,China,100-999,0.0,0
2017,Asia,China,2000-4999,0.0,0
2017,Asia,China,100-999,0.0,0
2018,Asia,China,5000-10000,0.0,0
2018,Asia,China,100-999,0.0,0
2018,Asia,China,>10000,0.0,0
2018,Asia,China,50-99,0.0,0
2018,Asia,China,2000-4999,0.0,0
2018,Asia,China,100-999,0.0,0
2019,Asia,China,100-999,1.0,0
2019,Asia,China,50-99,0.0,0
2019,Asia,China,2000-4999,1.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,50-99,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,0.0,0
2019,Asia,China,5000-10000,0.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,2000-4999,1.0,1
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,1.0,1
2019,Asia,China,1000-1999,0.0,0
2019,Asia,China,>10000,0.0,1
2019,Asia,China,>10000,1.0,1
2019,Asia,China,100-999,1.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,2000-4999,0.0,0
2019,Asia,China,100-999,1.0,1
2019,Asia,China,2000-4999,1.0,1
2019,Asia,China,2000-4999,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,1.0,1
2019,Asia,China,100-999,0.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,100-999,1.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,100-999,1.0,0
2019,Asia,China,100-999,1.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,0.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,>10000,1.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,>10000,1.0,0
2019,Asia,China,>10000,1.0,1
2019,Asia,China,100-999,1.0,1
2019,Asia,China,5000-10000,0.0,0
2019,Asia,China,5000-10000,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,100-999,0.0,0
2019,Asia,China,>10000,0.0,0
2019,Asia,China,5000-10000,0.0,0
2020,Asia,China,>10000,0.0,0
2020,Asia,China,>10000,1.0,0
2020,Asia,China,100-999,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1990,Asia,Mongolia,,0.0,0
1991,Asia,Mongolia,,0.0,0
1991,Asia,Mongolia,,0.0,0
1991,Asia,Mongolia,,0.0,0
1993,Asia,Mongolia,,0.0,0
1994,Asia,Mongolia,,0.0,0
1994,Asia,Mongolia,,0.0,0
1996,Asia,Mongolia,,0.0,0
1997,Asia,Mongolia,,0.0,0
1998,Asia,Mongolia,,0.0,0
1998,Asia,Mongolia,,0.0,0
2002,Asia,Mongolia,,0.0,0
2003,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2005,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,1.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2006,Asia,Mongolia,,0.0,0
2007,Asia,Mongolia,,0.0,0
2008,Asia,Mongolia,,0.0,0
2008,Asia,Mongolia,,1.0,0
2008,Asia,Mongolia,,1.0,0
2008,Asia,Mongolia,,1.0,0
2010,Asia,Mongolia,,0.0,0
2012,Asia,Mongolia,,0.0,0
2017,Asia,Mongolia,5000-10000,0.0,0
2018,Asia,Mongolia,5000-10000,0.0,0
2019,Asia,Mongolia,>10000,0.0,0
2019,Asia,Mongolia,100-999,0.0,0
1990,Asia,Taiwan,,1.0,1
1990,Asia,Taiwan,,0.0,0
1990,Asia,Taiwan,,0.0,0
1990,Asia,Taiwan,,1.0,0
1990,Asia,Taiwan,,0.0,1
1990,Asia,Taiwan,,1.0,0
1990,Asia,Taiwan,,1.0,1
1990,Asia,Taiwan,,0.0,0
1990,Asia,Taiwan,,1.0,0
1990,Asia,Taiwan,,1.0,0
1990,Asia,Taiwan,,0.0,0
1991,Asia,Taiwan,,1.0,0
1991,Asia,Taiwan,,0.0,0
1991,Asia,Taiwan,,0.0,0
1991,Asia,Taiwan,,0.0,0
1991,Asia,Taiwan,,0.0,0
1991,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,0.0,1
1992,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,1.0,1
1992,Asia,Taiwan,,0.0,0
1992,Asia,Taiwan,,1.0,1
1992,Asia,Taiwan,,0.0,0
1993,Asia,Taiwan,,0.0,0
1993,Asia,Taiwan,,0.0,0
1993,Asia,Taiwan,,1.0,0
1993,Asia,Taiwan,,0.0,0
1993,Asia,Taiwan,,1.0,0
1994,Asia,Taiwan,,0.0,0
1994,Asia,Taiwan,,1.0,1
1994,Asia,Taiwan,,0.0,0
1994,Asia,Taiwan,,0.0,0
1994,Asia,Taiwan,,0.0,0
1994,Asia,Taiwan,,0.0,0
1995,Asia,Taiwan,,0.0,0
1995,Asia,Taiwan,,1.0,0
1995,Asia,Taiwan,,0.0,0
1996,Asia,Taiwan,,0.0,0
1996,Asia,Taiwan,,0.0,0
1996,Asia,Taiwan,,0.0,0
1996,Asia,Taiwan,,1.0,0
1996,Asia,Taiwan,,1.0,0
1997,Asia,Taiwan,,0.0,0
1997,Asia,Taiwan,,0.0,0
1997,Asia,Taiwan,,1.0,0
1997,Asia,Taiwan,,0.0,0
1997,Asia,Taiwan,,0.0,0
1998,Asia,Taiwan,,0.0,0
1998,Asia,Taiwan,,0.0,0
1998,Asia,Taiwan,,0.0,0
1998,Asia,Taiwan,,0.0,0
1998,Asia,Taiwan,,0.0,0
1999,Asia,Taiwan,,0.0,0
1999,Asia,Taiwan,,0.0,0
1999,Asia,Taiwan,,0.0,0
1999,Asia,Taiwan,,0.0,0
1999,Asia,Taiwan,,0.0,0
2000,Asia,Taiwan,,1.0,1
2000,Asia,Taiwan,,0.0,0
2000,Asia,Taiwan,,0.0,0
2000,Asia,Taiwan,,0.0,0
2000,Asia,Taiwan,,0.0,0
2001,Asia,Taiwan,,0.0,0
2001,Asia,Taiwan,,0.0,0
2001,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2002,Asia,Taiwan,,0.0,0
2003,Asia,Taiwan,,0.0,0
2003,Asia,Taiwan,,0.0,0
2003,Asia,Taiwan,,0.0,0
2003,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,1.0,0
2004,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,1.0,0
2004,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,1.0,0
2004,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,0.0,0
2004,Asia,Taiwan,,1.0,0
2005,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,1.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,1.0,0
2006,Asia,Taiwan,,0.0,0
2006,Asia,Taiwan,,0.0,0
2007,Asia,Taiwan,,1.0,0
2007,Asia,Taiwan,,0.0,0
2007,Asia,Taiwan,,0.0,0
2008,Asia,Taiwan,,0.0,0
2008,Asia,Taiwan,,0.0,0
2008,Asia,Taiwan,,0.0,0
2008,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2009,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,1.0,0
2010,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,0.0,0
2010,Asia,Taiwan,,0.0,0
2013,Asia,Taiwan,,0.0,0
2014,Asia,Taiwan,>10000,1.0,1
2014,Asia,Taiwan,>10000,0.0,0
2014,Asia,Taiwan,>10000,0.0,0
2014,Asia,Taiwan,>10000,0.0,0
2015,Asia,Taiwan,2000-4999,0.0,0
2015,Asia,Taiwan,100-999,0.0,0
2015,Asia,Taiwan,50-99,0.0,0
2015,Asia,Taiwan,100-999,0.0,0
2015,Asia,Taiwan,100-999,0.0,0
2015,Asia,Taiwan,100-999,0.0,0
2016,Asia,Taiwan,5000-10000,0.0,0
2016,Asia,Taiwan,100-999,1.0,0
2016,Asia,Taiwan,50-99,0.0,0
2017,Asia,Taiwan,>10000,0.0,0
2017,Asia,Taiwan,>10000,1.0,0
2018,Asia,Taiwan,50-99,0.0,0
2018,Asia,Taiwan,100-999,1.0,0
2018,Asia,Taiwan,>10000,0.0,0
2018,Asia,Taiwan,1000-1999,0.0,0
2018,Asia,Taiwan,>10000,0.0,0
2018,Asia,Taiwan,5000-10000,0.0,0
2018,Asia,Taiwan,2000-4999,0.0,0
2019,Asia,Taiwan,100-999,1.0,0
1991,Asia,North Korea,,0.0,0
1992,Asia,North Korea,,1.0,1
1993,Asia,North Korea,,1.0,0
1996,Asia,North Korea,,0.0,0
1996,Asia,North Korea,,1.0,1
1998,Asia,North Korea,,0.0,0
1999,Asia,North Korea,,1.0,0
2009,Asia,North Korea,,0.0,0
1990,Asia,South Korea,,0.0,0
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,0
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,0
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,0.0,0
1990,Asia,South Korea,,0.0,0
1990,Asia,South Korea,,0.0,0
1990,Asia,South Korea,,1.0,0
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1990,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,0
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,0.0,0
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,0.0,1
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,0
1991,Asia,South Korea,,1.0,0
1991,Asia,South Korea,,1.0,1
1991,Asia,South Korea,,1.0,1
1992,Asia,South Korea,,1.0,1
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,1.0,1
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1992,Asia,South Korea,,0.0,0
1993,Asia,South Korea,,0.0,0
1993,Asia,South Korea,,1.0,1
1993,Asia,South Korea,,1.0,0
1993,Asia,South Korea,,1.0,0
1993,Asia,South Korea,,1.0,1
1993,Asia,South Korea,,1.0,1
1993,Asia,South Korea,,1.0,1
1993,Asia,South Korea,,0.0,0
1994,Asia,South Korea,,1.0,1
1994,Asia,South Korea,,0.0,0
1994,Asia,South Korea,,0.0,0
1994,Asia,South Korea,,0.0,0
1994,Asia,South Korea,,0.0,0
1994,Asia,South Korea,,1.0,1
1994,Asia,South Korea,,1.0,1
1994,Asia,South Korea,,1.0,1
1994,Asia,South Korea,,1.0,1
1995,Asia,South Korea,,1.0,1
1995,Asia,South Korea,,0.0,0
1995,Asia,South Korea,,1.0,0
1995,Asia,South Korea,,0.0,0
1995,Asia,South Korea,,1.0,1
1995,Asia,South Korea,,1.0,1
1995,Asia,South Korea,,1.0,1
1996,Asia,South Korea,,1.0,1
1996,Asia,South Korea,,0.0,0
1996,Asia,South Korea,,0.0,0
1996,Asia,South Korea,,1.0,1
1996,Asia,South Korea,,0.0,0
1996,Asia,South Korea,,0.0,0
1996,Asia,South Korea,,1.0,1
1996,Asia,South Korea,,0.0,0
1996,Asia,South Korea,,0.0,1
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,0.0,1
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,0.0,0
1997,Asia,South Korea,,1.0,1
1997,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,1
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,1.0,1
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1998,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,1.0,1
1999,Asia,South Korea,,1.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,1.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,1.0,1
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,0.0,0
1999,Asia,South Korea,,1.0,1
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,1.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,1.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,1.0,1
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,1.0,1
2000,Asia,South Korea,,1.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,0
2000,Asia,South Korea,,0.0,1
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,1.0,1
2001,Asia,South Korea,,1.0,1
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,1.0,1
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,1.0,1
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,0.0,0
2001,Asia,South Korea,,1.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,1.0,1
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2002,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,1.0,1
2003,Asia,South Korea,,1.0,1
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,1.0,1
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2003,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,1.0,1
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,1.0,1
2004,Asia,South Korea,,1.0,1
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,0.0,0
2004,Asia,South Korea,,1.0,0
2004,Asia,South Korea,,0.0,0
